OLD WEATHER – USS JEANNETTE   ,,,,,,,,
,,,,,,,,
Ship date, Ship time of log entry,Ship time of Lt Chipp's notebook entry,Location,Lat decimal,Lon decimal,Log Comment,Log book page url,Lt Chipp's notebook
1881-03-09,00:00,"19:00 
20:00                      
21:00 
22:00
00:00         ",,74.9,171.0,At midnight a single spray of auroral light from east point of the horizon extending 45° toward zenith.,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_031_1.jpg,"At 7 PM, 8 PM, 9 PM and 10 PM an aurora.   
At Midnight “Single spray of aurora from E 45° towards zenith.”"
1881-03-10,,11:50,,74.9,171.1,,,"At 11.50 AM there were five arches of very bright cirro-stratus clouds meeting the horizon in E.S.E. and N.W. where the different arches joined. The top of the higher arch had an altitude of 25° , and the lowest of 5° above the N.E. horizon, there being a space of from 2 ½° to 3 ½° between each arch. The form of these arches was exactly that of auroras which are often seen when it is dark.  "
1881-03-11,"21:00                            
00:00",00:00,,74.9,171.1,At 9pm twilight in horizon to N.W. (true). At midnight brilliant flashes of dancing curtain segments from W.S.W. horizon to zenith. At same time sharp whistlings and snappings from the ice.,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_033_1.jpg,"At Midnight “Brilliant flashes of dancing curtain patches W.S.W from horizon to zenith. Noises seemingly from the ice around instrument stand, similar to the whistling sound made by a whip-lash in passing through the air, or the sound made by a light rod in switching it.” "
1881-03-12,"03:00                      
21:00                        
00:00","03:00                      
21:00
22:00                        
00:00",,74.9,171.2,"At 3am faint streaks of aurora from E.N.E. to N.N.W. between 5° and 20° in altitude. Faint arch from E.S.E. to S.W. altitude of center 7°. At 9pm single spray of auroral light from W. horizon toward zenith. At midnight in a space 45° N. to 45° south of the zenith in lines parallel to the horizon as well as in arches through zenith, ran ribbons and curtain patches of green and yellow light with pink fringe, the whole in a state of violent agitation. At times the ribbons and curtain patches separated into clearly defined striae which seemed to descend to our masthead and then be quickly drawn back again.
",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_034_1.jpg,"At 3 AM Faint streaks of aurora from E.N.E to N.N.W. between 5° and 20° altitude. Faint arch from E.S.E. to S.W. Altitude of centre 7°.  
At 9 PM “Single pencil aurora from W towards zenith.”   
At 10 PM. Faint streaks of auroral light from E horizon to near zenith.   
At Midnight “From 45° N to 45° S and in parallel lines as well as through zenith ran ribbands and curtain patches of green and yellow light with a pink fringe, the whole in a state of violent agitation. At times the long striae would descend seemingly to near our mast-heads and then be quickly drawn back again. Bright moonilght and starlight.”"
1881-03-13,,,,74.9,171.2,,,
1881-03-14,,,,74.9,171.4,,,
1881-03-15,00:00,00:00,,75.0,171.5,At midnight thin streak of aurora from W.N.W. to E.S.E. through zenith. ,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_037_1.jpg,At Midnight “Thin streak of aurora W.N.W to E.S.E. through zenith.” 
1881-03-16,,,,75.1,171.7,,,
1881-03-17,"21:00                        
00:00","21:00
22:00                        
00:00",,75.1,171.7,At 9pm segment of auroral arch from E.N.E. horizon toward zenith. At midnight bright green spiral arch from E.S.E. to W.N.W. 60° above southern horizon.,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_039_1.jpg,"At 9 PM “Segment of arch from E.N.E towards zenith.”   
At 10 PM Three faint auroral arches from E to N.W. between altitudes of 50° and 70° above N.E. horizon; and between the lowest of these arches and 20° altitude, and between bearings E.N.E and N there were four folds of a curtain. The color of the curtain was pale green and yellow.   
At Midnight, “Bright green spiral arch E.S.E. to W.N.W 60° above S horizon.”"
1881-03-18,"03:00  
00:00","03:00  
00:00",,75.1,171.8,"At 3am auroral arch from E.S.E. to W.S.W. 10° above southern horizon. Streaks and patches to N'd & E'd between 5° and 7° in altitude. At midnight pale corona formed of rays separating widely at their lower extremities. The rays in an east and west direction reached to the horizon while those in a north and south direction extended only half way, the whole making an elliptic canopy or dome whose major axis was at right angles to the magnetic meridian. 
",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_040_1.jpg,"At 3 AM Auroral arch from E.S.E. to W.S.W 10° above S horizon. Streaks and patches of aurora light to the Nd and Ed between 5° and 70° altitude.   
At Midnight “Pale corona formed of rays separated widely at their lower extremities. Those from E to W reached to the horizon, those from N and S only half way.” "
1881-03-19,03:00,03:00,,75.2,171.7,At 3am auroral patches in N.W.,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_041_1.jpg,At 3 AM “Auroral patches to N.W.” 
1881-03-20,,,,75.2,171.6,,,
1881-03-21,00:00,00:00,,75.3,171.5,At midnight a single column of Auroral light from E horizon curving to the Northward at an altitude of 45 degrees and spreading out into a broad patch.,"http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_043_1.jpg
","At Midnight “A single curved column of auroral light rising from E horizon to 45°  altitude, curving then to the Nd and spreading out into a broad patch.”"
1881-03-22,00:00,00:00,,75.3,171.5,"At midnight bright curtain arch from E. through to zenith to W.N.W. with pencils of light to the northward of the arch, and a hand to the southward 45° in altitude",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_044_1.jpg,"At Midnight, “Bright curtain arch from E through zenith to W.N.W with pencils of light to Nd of arch and a band to Sd 45° in altitude.”"
1881-03-23,,,,75.3,171.3,,,
1881-03-24,00:00,"10:30
22:00
00:00",,75.3,171.2,"At midnight a thin ribbon of auroral light made an arch from east, through zenith to W.N.W. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_046_1.jpg,"At 10 PM Faint streaks of auroral light from 5° above E horizon to constellation Geminorum.   
At Midnight  “Thin ribbon of auroral light in arch from E through zenith to W.N.W.”"
1881-03-25,00:00,00:00,,75.4,171.0,At midnight a narrow arch of auroral light from E. to W. through zenith. ,http://oldweather.s3.amazonaws.com/ow3/final/USS Jeannette/vol004of004/vol004_047_1.jpg,At Midnight “Narrow curtain arch from E to W through zenith.”
1881-03-26,,,,75.4,170.9,,,
1881-03-27,"21:00   
00:00","21:00  
22:00 
00:00",,75.4,170.8,"At 9pm a single spray of auroral light shot up toward zenith from eastern horizon, and at midnight there was a faint irregular curve of light from eastern horizon through zenith toward N.W. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_049_1.jpg,"At 9 PM “Single spray aurora E towards zenith.”   
At 10 PM A faint streak of auroral light reaching from the E horizon 10° N of zenith and gradually fading in the twilight at 50° above N.W. horizon.   
At Midnight  “Faint irregular curve from E through zenith towards N.W.”"
1881-03-28,,,,75.4,170.6,,,
1881-03-29,,,,75.4,170.5,,,
1881-03-30,00:00,00:00,,75.5,170.3,At midnight faint auroral streaks and patches between zenith and southern horizon.,http://oldweather.s3.amazonaws.com/ow3/final/USS Jeannette/vol004of004/vol004_052_1.jpg,At Midnight “Faint auroral streaks and patches between zenith and S horizon.” 
1881-03-31,,"21:30
",,75.5,170.1,,,"At 9.30 PM Two faint streaks of auroral light from the E horizon to 60° above N.W. horizon, - where they disappeared in the twilight and crossing the meridian at altitudes of 70° and 80° above N horizon."
1881-04-01,,,,75.6,169.9,,,
1881-04-02,,,,75.6,169.8,,,
1881-04-03,,,,75.6,169.7,,,
1881-04-04,,,,75.6,169.7,,,
1881-04-05,,,,75.6,169.7,,,
1881-04-06,,,,75.6,169.7,,,
1881-04-07,,,,75.7,169.8,,,
1881-04-08,,,,75.7,169.9,,,
1881-04-09,,,,75.8,169.9,,,
1881-04-10,,,,75.8,170.0,,,
1881-04-11,,,,75.7,170.2,,,
1881-04-12,,,,75.8,170.4,,,
1881-04-13,,,,75.8,170.6,,,
1881-04-14,,,,75.8,170.5,,,
1881-04-15,,,,75.8,170.3,,,
1881-04-16,,,,75.9,170.1,,,
1881-04-17,,,,75.9,169.8,,,
1881-04-18,,,,75.9,169.6,,,
1881-04-19,,,,75.9,169.2,,,
1881-04-20,,,,75.9,168.9,,,
1881-04-21,,,,75.9,168.6,,,
1881-04-22,,,,76.0,168.1,,,
1881-04-23,,,,76.1,167.4,,,
1881-04-24,,,,76.2,166.6,,,
1881-04-25,,,,76.3,165.9,,,
1881-04-26,,,,76.3,165.1,,,
1881-04-27,,,,76.3,164.6,,,
1881-04-28,,,,76.3,164.4,,,
1881-04-29,,,,76.3,164.4,,,
1881-04-30,,,,76.3,164.2,,,
1881-05-01,,,,76.3,163.8,,,
1881-05-02,,,,76.3,163.4,,,
1881-05-03,,,,76.3,163.2,,,
1881-05-04,,,,76.3,163.2,,,
1881-05-05,,,,76.3,163.1,,,
1881-05-06,,,,76.4,163.0,,,
1881-05-07,,,,76.4,162.8,,,
1881-05-08,,,,76.4,162.7,,,
1881-05-09,,,,76.4,162.5,,,
1881-05-10,,,,76.5,162.4,,,
1881-05-11,,,,76.5,162.2,,,
1881-05-12,,,,76.5,162.1,,,
1881-05-13,,,,76.5,161.9,,,
1881-05-14,,,,76.6,161.8,,,
1881-05-15,,,,76.6,161.7,,,
1881-05-16,,,,76.7,161.8,,,
1881-05-17,,,,76.7,161.9,,,
1881-05-18,,,,76.7,161.8,,,
1881-05-19,,,,76.7,161.6,,,
1881-05-20,,,,76.8,161.4,,,
1881-05-21,,,,76.8,161.2,,,
1881-05-22,,,,76.8,161.2,,,
1881-05-23,,,,77.0,160.5,,,
1881-05-24,,,,77.1,160.2,,,
1881-05-25,,,,77.2,159.8,,,
1881-05-26,,,,77.3,159.6,,,
1881-05-27,,,,77.3,159.5,,,
1881-05-28,,,,77.3,159.3,,,
1881-05-29,,,,77.2,159.2,,,
1881-05-30,,,,77.3,159.0,,,
1881-05-31,,,,77.3,158.8,,,
1881-06-01,,,,77.3,158.7,,,
1881-06-02,,,,77.3,158.5,,,
1881-06-03,,,,77.2,158.3,,,
1881-06-04,,,,77.2,158.2,,,
1881-06-05,,,,77.2,158.1,,,
1881-06-06,,,,77.2,157.8,,,
1881-06-07,,,,77.2,157.4,,,
1881-06-08,,,,77.2,157.2,,,
1881-06-09,,,,77.2,156.9,,,
1881-06-10,,,,77.2,156.5,,,
1881-06-11,,,,77.2,156.0,At four p.m. the ice came down in great force all along the port side. . . at eight pm. everybody was ordered to leave the ship.,,
1881-06-12,,,,77.2,155.8,At four a.m. the Jeannette went down. (The Voyage of the Jeannette vol. 2 p. 578),https://archive.org/stream/voyageofjeannett02delouoft#page/578/mode/2up,
1881-06-13,,,,77.2,154.8,The crew were walking and sailing from this point in an attempt to reach a settlement or rescue.,,
1881-06-14,,,,77.2,154.0,,,
1881-06-15,,,,77.1,153.8,,,
1881-06-16,,,,77.1,153.8,,,
1881-06-17,,,,77.1,154.0,,,
1881-06-18,,,,77.1,154.0,,,
1881-06-19,,,,77.1,153.9,,,
1881-06-20,,,,77.1,153.9,,,
1881-06-21,,,,77.1,153.7,,,
1881-06-22,,,,77.1,153.5,,,
1881-06-23,,,,77.1,153.3,,,
1881-06-24,,,,77.1,153.1,,,
1881-06-25,,,,77.1,153.1,,,
1881-06-26,,,,77.1,152.9,,,
1881-06-27,,,,77.1,152.9,,,
1881-06-28,,,,77.1,152.7,,,
1881-06-29,,,,77.1,152.5,,,
1881-06-30,,,,77.1,152.5,,,
1881-07-01,,,,77.1,152.3,,,
1881-07-02,,,,77.1,152.3,,,
1881-07-03,,,,77.1,152.1,,,
1881-07-04,,,,77.1,152.1,,,
1881-07-05,,,,77.1,151.9,,,
1881-07-06,,,,77.1,151.9,,,
1881-07-07,,,,77.1,151.7,,,
1881-07-08,,,,77.1,151.7,,,
1881-07-09,,,,77.1,151.5,,,
1881-07-10,,,,77.1,151.5,,,
1881-07-11,,,,77.0,151.5,,,
1881-07-12,,,,76.9,152.0,,,
1881-07-13,,,,76.8,152.0,,,
1881-07-14,,,,76.7,152.5,,,
1881-07-15,,,,76.6,153.0,,,
1881-07-16,,,,76.6,153.5,,,
1881-07-17,,,,76.6,153.5,,,
1881-07-18,,,,76.6,153.5,,,
1881-07-19,,,,76.6,153.6,,,
1881-07-20,,,,76.6,153.7,,,
1881-07-21,,,,76.6,153.8,,,
1881-07-22,,,,76.6,153.9,,,
1881-07-23,,,,76.6,154.0,,,
1881-07-24,,,,76.6,154.1,,,
1881-07-25,,,,76.6,154.2,,,
1881-07-26,,,,76.6,154.3,,,
1881-07-27,,,,76.6,154.4,,,
1881-07-28,,,,76.6,154.5,,,
1881-07-29,,,,76.6,154.6,,,
1881-07-30,,,,76.6,154.7,,,
1881-07-31,,,,76.6,154.8,,,
1881-08-01,,,,76.6,154.9,,,
1881-08-02,,,,76.6,155.0,,,
1881-08-03,,,,76.6,155.0,,,
1881-08-04,,,,76.6,155.0,,,
1881-08-05,,,,76.6,154.5,,,
1881-08-06,,,,76.6,154.0,,,
1881-08-07,,,,76.6,153.5,,,
1881-08-08,,,,76.5,153.0,,,
1881-08-09,,,,76.4,152.5,,,
1881-08-10,,,,76.3,152.0,,,
1881-08-11,,,,76.2,151.5,,,
1881-08-12,,,,76.1,151.0,,,
1881-08-13,,,,76.0,150.5,,,
1881-08-14,,,,75.9,150.0,,,
1881-08-15,,,,75.8,149.5,,,
1881-08-16,,,,75.7,149.0,,,
1881-08-17,,,,75.6,148.5,,,
1881-08-18,,,,75.5,148.0,,,
1881-08-19,,,,75.5,147.5,,,
1881-08-20,,,,75.5,147.8,,,
1881-08-21,,,,75.6,147.5,,,
1881-08-22,,,,75.6,147.5,,,
1881-08-23,,,,75.6,147.5,,,
1881-08-24,,,,75.6,147.6,,,
1881-08-25,,,,75.6,147.6,,,
1881-08-26,,,,75.6,147.6,,,
1881-08-27,,,,75.6,147.6,,,
1881-08-28,,,,75.6,147.6,,,
1881-08-29,,,,75.5,147.6,,,
1881-08-30,,,,75.4,147.6,,,
1881-08-31,,,,75.3,147.6,,,
1881-09-01,,,,75.2,147.6,,,
1881-09-02,,,,75.1,147.6,,,
1881-09-03,,,,75.0,147.6,,,
1881-09-04,,,,74.9,147.6,,,
1881-09-05,,,,74.8,147.6,,,
1881-09-06,,,,74.7,147.6,,,
1881-09-07,,,,74.6,147.6,,,
1881-09-08,,,,74.6,147.6,,,
1881-09-09,,,,74.2,147.6,,,
1881-09-10,,,,74.2,147.6,,,
1881-09-11,,,,74.2,147.6,,,
1881-09-12,,,,74.2,147.6,,,
1881-09-13,18:00,,Lena Delta,74.2,147.6,"After six p. m. wind and sea moderated rapidly; clouds broke away; moon and stars appeared, and auroral flashes. (final auroral observation) (DeLong, Journal vol 2 p750)",https://archive.org/stream/voyageofjeannett02delouoft#page/750/mode/2up,
1881-09-14,,,,,,,,
1881-09-15,,,,,,,,
1881-09-16,,,,,,,,
1881-09-17,,,,,,,,
1881-09-18,,,,,,,,
1881-09-19,,,,,,,,
1881-09-20,,,,,,,,
1881-09-21,,,,,,,,
1881-09-22,,,,,,,,
1881-09-23,,,,,,,,
1881-09-24,,,,,,,,
1881-09-25,,,,,,,,
1881-09-26,,,,,,,,
1881-09-27,,,,,,,,
1881-09-28,,,,,,,,
1881-09-29,,,,,,,,
1881-09-30,,,,,,,,
1881-10-01,,,,,,,,
1881-10-02,,,,,,,,
1881-10-03,,,,,,,,
1881-10-04,,,,,,,,
1881-10-05,,,,,,,,
1881-10-06,,,,,,,,
1881-10-07,,,,,,,,
1881-10-08,,,,,,,,
1881-10-09,,,,,,,,
1881-10-10,,,,,,,,
1881-10-11,,,,,,,,
1881-10-12,,,,,,,,
1881-10-13,,,,,,,,
1881-10-14,,,,,,,,
1881-10-15,,,,,,,,
1881-10-16,,,,,,,,
1881-10-17,,,,,,,,
1881-10-18,,,,,,,,
1881-10-19,,,,,,,,
1881-10-20,,,,,,,,
1881-10-21,,,,,,,,
1881-10-22,,,,,,,,
1881-10-23,,,,,,,,
1881-10-24,,,,,,,,
1881-10-25,,,,,,,,
1881-10-26,,,,,,,,
1881-10-27,,,,,,,,
1881-10-28,,,,,,,,
1881-10-29,,,,,,,,
1881-10-30,,,,,,"Final journal entry (DeLong, Journal vol 2 p 799)",,
,,,,,,,,
,,,,,,Bodies of DeLong and party – and log books - found March 24 1882.,,
,,,,,,(Our Lost Explorers p 370),,
